CUST_ID,LAST_NAME,FIRST_NAME,STREET_ADDRESS,POSTAL_CODE,CITY_ID,CITY,STATE_PROVINCE_ID,STATE_PROVINCE,COUNTRY_ID,COUNTRY,CONTINENT_ID,CONTINENT,AGE,COMMUTE_DISTANCE,CREDIT_BALANCE,EDUCATION,EMAIL,FULL_TIME,GENDER,HOUSEHOLD_SIZE,INCOME,INCOME_LEVEL,INSUFF_FUNDS_INCIDENTS,JOB_TYPE,LATE_MORT_RENT_PMTS,MARITAL_STATUS,MORTGAGE_AMT,NUM_CARS,NUM_MORTGAGES,PET,PROMOTION_RESPONSE,RENT_OWN,SEG,WORK_EXPERIENCE,YRS_CURRENT_EMPLOYER,YRS_CUSTOMER,YRS_RESIDENCE,COUNTRY_CODE,USERNAME
1125075,Yamada,Miu,,,74172,Kanaya,1112,Tokyo,128,Japan,16,Asia,63,0,231,Bachelors,Miu.Yamada@oraclemail.com,No,Female,1,78159,"D: 70,000 - 89,999",0,Professional,0,S,130000,1,1,Unknown,0,Own,9,22,7,2,7,JP,guest2024
1125107,Shimizu,Aoi,,,100379,Node,1112,Tokyo,128,Japan,16,Asia,65,0,372,Bachelors,Aoi.Shimizu@oraclemail.com,Yes,Female,2,30411,"B: 30,000 - 49,999",3,Services,1,M,0,2,0,Dog,0,Own,8,24,8,3,27,JP,guest528
1125231,Abe,Yuuto,,,50711,Nebukawa,1112,Tokyo,128,Japan,16,Asia,71,-1,9,LessThanHS,Yuuto.Abe@oraclemail.com,,Male,1,62071,"C: 50,000 - 69,999",0,Business,0,S,0,1,0,Unknown,0,Own,10,20,,17,7,JP,guest4703
1125355,Koga,Haruki,,,11509,Kami-nakaze,1112,Tokyo,128,Japan,16,Asia,61,5,224,Doctorate,Haruki.Koga@oraclemail.com,Yes,Male,2,80987,"D: 70,000 - 89,999",1,Sales,0,M,2167,2,1,Other,0,Own,8,10,10,10,3,JP,guest490
1126337,Arai,Kakeru,,,82992,Sawara,1112,Tokyo,128,Japan,16,Asia,53,18,24,LessThanHS,Kakeru.Arai@oraclemail.com,Yes,Male,1,919,"A: Below 30,000",0,Professional,1,S,280000,1,1,Unknown,0,Own,6,5,2,8,18,JP,guest3847
1126933,Arakaki,Miyuu,,,11522,Goi,1112,Tokyo,128,Japan,16,Asia,19,8,0,Associates,Miyuu.Arakaki@oraclemail.com,Yes,Female,8,29000,"A: Below 30,000",0,Business,0,M,0,1,0,Other,0,Rent,1,4,2,3,2,JP,guest1703
1127554,Sugiyama,Tiaga,,,70182,Kasukabe,1112,Tokyo,128,Japan,16,Asia,69,-1,121,High School,Tiaga.Sugiyama@oraclemail.com,,Male,1,50730,"C: 50,000 - 69,999",0,Skilled,0,S,0,1,0,Unknown,0,Rent,9,9,,0,4,JP,guest1593
1127661,Matsumoto,Kira,,,70186,Katakai,1112,Tokyo,128,Japan,16,Asia,42,9,74,Doctorate,Kira.Matsumoto@oraclemail.com,Yes,Male,4,79881,"D: 70,000 - 89,999",0,Clerical,0,M,90000,1,1,Cat,0,Own,6,10,10,9,9,JP,guest3013
1127690,Tanaka,Masato,,,24248,Ishige,1112,Tokyo,128,Japan,16,Asia,69,7,121,High School,Masato.Tanaka@oraclemail.com,Yes,Male,2,57768,"C: 50,000 - 69,999",3,Business,2,M,0,2,0,Cat,0,Rent,8,21,2,4,5,JP,guest464
1128114,Hamada,Yamato,,,86621,Ryogoku,1112,Tokyo,128,Japan,16,Asia,63,6,201,LessThanHS,Yamato.Hamada@oraclemail.com,Yes,Male,2,46598,"B: 30,000 - 49,999",2,Business,1,M,0,2,0,Dog,0,Own,8,20,20,3,3,JP,guest688
1128134,Hayashi,Yui,,,72194,Kurihashi,1112,Tokyo,128,Japan,16,Asia,60,13,112,High School,Yui.Hayashi@oraclemail.com,No,Female,2,1088,"A: Below 30,000",2,Clerical,2,M,0,2,0,Cat,0,Rent,8,18,17,12,2,JP,guest476
1128196,Kai,Haruka,,,91806,Konosu,1112,Tokyo,128,Japan,16,Asia,76,-1,166,High School,Haruka.Kai@oraclemail.com,,Female,2,45974,"B: 30,000 - 49,999",0,None,0,M,0,2,0,Other,0,Own,10,6,,12,2,JP,guest3839
1128281,Yamashita,Miu,,,37068,Fukuoka,1112,Tokyo,128,Japan,16,Asia,67,17,338,Doctorate,Miu.Yamashita@oraclemail.com,No,Female,2,90691,"E: 90,000 - 109,999",0,Services,0,M,0,2,0,Other,0,Rent,8,27,3,4,4,JP,guest869
1128292,Inoue,Honoka,,,24280,Takahagi,1112,Tokyo,128,Japan,16,Asia,67,2,97,Associates,Honoka.Inoue@oraclemail.com,No,Female,1,63549,"C: 50,000 - 69,999",0,Skilled,0,S,0,0,0,Unknown,0,Rent,9,36,3,8,3,JP,guest2015
1128625,Ochi,Miku,,,37086,Hanyu,1112,Tokyo,128,Japan,16,Asia,19,2,0,Associates,Miku.Ochi@oraclemail.com,No,Female,6,13420,"A: Below 30,000",0,Professional,0,S,0,0,0,Unknown,0,,1,4,2,0,19,JP,guest2182
1128859,Suzuki,Masato,,,111698,Toyoda,1112,Tokyo,128,Japan,16,Asia,61,14,383,Associates,Masato.Suzuki@oraclemail.com,Yes,Male,2,71774,"D: 70,000 - 89,999",2,Services,3,M,0,2,0,Unknown,0,Rent,8,12,7,2,3,JP,guest471
1129013,Yamane,Shouta,,,24276,Takahama,1112,Tokyo,128,Japan,16,Asia,67,2,437,Doctorate,Shouta.Yamane@oraclemail.com,Yes,Male,2,112875,"F: 110,000 - 129,999",0,Skilled,0,M,0,2,0,Other,0,Own,8,17,3,11,28,JP,guest492
1129033,Kudo,Miyu,,,11528,Ichinomiya,1112,Tokyo,128,Japan,16,Asia,63,4,427,Masters,Miyu.Kudo@oraclemail.com,Yes,Female,2,76235,"D: 70,000 - 89,999",1,Business,2,M,32191,2,1,Cat,0,Own,8,10,10,8,3,JP,guest877
1129095,Hayashi,Misaki,,,11502,Odawaracho,1112,Tokyo,128,Japan,16,Asia,66,0,150,LessThanHS,Misaki.Hayashi@oraclemail.com,No,Female,1,14694,"A: Below 30,000",0,Business,0,S,0,1,0,Unknown,0,Rent,9,32,2,9,7,JP,guest1041
1124702,Abe,Haruto,,,54003,Mutsuuracho,1112,Tokyo,128,Japan,16,Asia,51,16,412,High School,Haruto.Abe@oraclemail.com,Yes,Male,6,19574,"A: Below 30,000",1,Business,2,M,290000,1,1,Cat,0,Own,6,20,8,9,19,JP,guest3642
1129439,Saito,Tsubasa,,,24304,Hasunuma,1112,Tokyo,128,Japan,16,Asia,61,-1,427,High School,Tsubasa.Saito@oraclemail.com,,Male,2,47423,"B: 30,000 - 49,999",1,Scientific,0,M,16283,2,1,Cat,0,Own,8,21,,1,3,JP,guest491
1129467,Mori,Hiroto,,,95457,Nadono,1112,Tokyo,128,Japan,16,Asia,49,19,149,Associates,Hiroto.Mori@oraclemail.com,Yes,Male,1,28100,"A: Below 30,000",2,Business,2,S,0,1,0,Unknown,0,Rent,6,15,4,5,17,JP,guest3103
1129484,Takahashi,Hayato,,,11528,Ichinomiya,1112,Tokyo,128,Japan,16,Asia,33,1,450,High School,Hayato.Takahashi@oraclemail.com,Yes,Male,2,43876,"B: 30,000 - 49,999",1,Business,0,M,291750,2,1,Other,0,Own,2,11,7,1,0.825,JP,guest415
1130116,Nishimura,Kira,,,72770,Sekimoto-naka,1112,Tokyo,128,Japan,16,Asia,39,26,3,High School,Kira.Nishimura@oraclemail.com,Yes,Male,1,8590,"A: Below 30,000",1,Business,1,S,226000,1,1,Dog,0,Own,4,20,2,2,2,JP,guest174
1130509,Takahasi,Miyu,,,91617,Haraichi,1112,Tokyo,128,Japan,16,Asia,57,7,34,Masters,Miyu.Takahasi@oraclemail.com,Yes,Female,2,78601,"D: 70,000 - 89,999",0,Skilled,0,S,0,1,0,Unknown,0,Rent,9,23,8,3,16,JP,guest1146
1160112,Ter-Harutuinian,Samad,DALE STREET,DE14 3,37262,BURTON UPON TRENT,1113,,129,United Kingdom,14,Europe,60,0,498,LessThanHS,Samad.Ter-Harutuinian@oraclemail.com,No,Male,1,61973,"C: 50,000 - 69,999",0,Professional,0,S,150000,1,1,Unknown,0,Own,9,30,13,8,5,GB,guest1473
1159398,Mollaret,Shreya,43 HIGHFIELD ROAD,FY4 2,68700,BLACKPOOL AIRPORT,1113,,129,United Kingdom,14,Europe,55,13,1,Masters,Shreya.Mollaret@oraclemail.com,Yes,Female,2,105802,"E: 90,000 - 109,999",1,Clerical,1,S,70000,1,1,Cat,0,Own,9,13,9,4,13,GB,guest1727
1159537,Gurtrich,Iksana,465 PINKSTON ROAD,G21 1,11811,GLASGOW,1113,,129,United Kingdom,14,Europe,39,21,812,LessThanHS,Iksana.Gurtrich@oraclemail.com,Yes,Male,1,42467,"B: 30,000 - 49,999",0,Professional,0,S,238000,1,1,Unknown,0,Own,4,18,1,1,1,GB,guest305
1159811,Radondo,Kenneth,23 KELLIE PLACE,FK10 2,89648,ALLOA,1113,,129,United Kingdom,14,Europe,43,1,180,Bachelors,Kenneth.Radondo@oraclemail.com,Yes,Male,1,97844,"E: 90,000 - 109,999",0,Labor,0,S,100000,1,1,Unknown,0,Own,6,4,4,10,10,GB,guest1118
1069279,Kinney,Joaquin,15505 Sand Canyon Ave Bldg. B - 3rd Floor,92618,10756,Irvine,1134,California,102,United States,11,North America,78,-1,89,Associates,Joaquin.Kinney@oraclemail.com,,Male,1,55581,"C: 50,000 - 69,999",0,Professional,0,S,0,1,0,Unknown,0,Own,10,51,,13,36,US,guest3689
1069293,Brewer,Consuelo,Po Box 147,93066,107035,Somis,1134,California,102,United States,11,North America,54,2,386,Doctorate,Consuelo.Brewer@oraclemail.com,No,Female,4,93841,"E: 90,000 - 109,999",0,Professional,0,M,0,3,0,Cat,0,Rent,7,23,1,3,6,US,guest3521
1069724,Burnett,Lavern,3801 Katella Ave Ste 101,90720,10758,Los Alamitos,1134,California,102,United States,11,North America,55,1,310,Masters,Lavern.Burnett@oraclemail.com,Yes,Male,2,84945,"D: 70,000 - 89,999",0,Professional,0,M,0,2,0,Cat,0,Own,8,23,7,2,22,US,guest864
1069892,Tillman,Brandie,7240 Hayvenhurst Ave ,91406,83622,Van Nuys,1134,California,102,United States,11,North America,17,-1,0,LessThanHS,Brandie.Tillman@oraclemail.com,,Female,10,35902,"B: 30,000 - 49,999",0,Services,0,S,0,0,0,Unknown,0,,1,2,,0,17,US,guest1994
1070340,Riggs,Erwin,9601 Foothill Blvd,91342,79109,Sylmar,1134,California,102,United States,11,North America,19,4,0,High School,Erwin.Riggs@oraclemail.com,No,Male,4,9470,"A: Below 30,000",0,Professional,0,S,0,0,0,Cat,0,,1,1,1,2,19,US,guest1235
1070014,Macias,Candace,11095 Knott Ave Ste L,90630-5136,10757,Cypress,1134,California,102,United States,11,North America,66,4,451,High School,Candace.Macias@oraclemail.com,No,Female,2,19350,"A: Below 30,000",0,Professional,0,M,0,2,0,Cat,0,Own,8,48,5,5,3,US,guest740
1070437,Peck,Bettye,719 North A Street,93031,101110,Oxnard,1134,California,102,United States,11,North America,55,14,386,Associates,Bettye.Peck@oraclemail.com,No,Female,2,72782,"D: 70,000 - 89,999",0,Business,0,M,0,2,0,Other,0,Rent,8,16,5,0,4,US,guest890
1070931,Mckee,Taylor,5999 Topanga Canyon Blvd,91367,10754,Woodland Hills,1134,California,102,United States,11,North America,46,30,170,Doctorate,Taylor.Mckee@oraclemail.com,Yes,Male,7,77841,"D: 70,000 - 89,999",0,Scientific,0,M,460000,2,2,Dog,0,Own,6,4,4,4,9,US,guest1331
1071072,Soto,Harjinder,,,36220,Alejandro Petion,1138,Buenos Aires,158,Argentina,13,South America,23,12,165,Masters,Harjinder.Soto@oraclemail.com,Yes,Male,1,63199,"C: 50,000 - 69,999",1,Services,1,S,0,1,0,Unknown,0,Rent,4,1,1,5,2,AR,guest155
1071495,Fernandez,Pavel,,,36169,Conchillas,1138,Buenos Aires,158,Argentina,13,South America,49,11,451,High School,Pavel.Fernandez@oraclemail.com,Yes,Male,3,59423,"C: 50,000 - 69,999",1,Professional,3,M,130000,2,2,Other,0,Own,6,24,6,6,16,AR,guest1401
1071534,Santos,Citrajyoti,,,104224,Llavallol,1138,Buenos Aires,158,Argentina,13,South America,65,3,387,Bachelors,Citrajyoti.Santos@oraclemail.com,Yes,Female,1,31664,"B: 30,000 - 49,999",0,Business,0,S,0,1,0,Unknown,0,Rent,9,14,14,4,8,AR,guest1773
1071694,Yates,Augustine,770 Wilshire Boulevard,90017,79886,Los Angeles,1134,California,102,United States,11,North America,71,-1,176,Doctorate,Augustine.Yates@oraclemail.com,,Male,2,93279,"E: 90,000 - 109,999",0,Sales,0,M,0,1,0,Cat,0,Own,10,26,,11,1,US,guest3306
1072064,Duncan,Albert,888 North Main Street,92701,23311,Santa Ana,1134,California,102,United States,11,North America,54,25,376,Masters,Albert.Duncan@oraclemail.com,Yes,Male,1,41726,"B: 30,000 - 49,999",1,Business,2,S,0,1,0,Unknown,0,Rent,6,32,3,1,19,US,guest2976
1072494,Wilson,Kris,448 Computer Science,92697,10756,Irvine,1134,California,102,United States,11,North America,19,10,0,High School,Kris.Wilson@oraclemail.com,Yes,Male,6,13625,"A: Below 30,000",1,Labor,0,S,0,1,0,Dog,0,,1,6,1,1,19,US,guest3302
1072620,Lewis,Adriana,2000 Main St ,92648-2702,66520,Huntington Beach,1134,California,102,United States,11,North America,65,18,450,Bachelors,Adriana.Lewis@oraclemail.com,Yes,Female,1,90052,"E: 90,000 - 109,999",0,Business,0,S,140000,1,1,Unknown,0,Own,9,4,4,7,6,US,guest1404
1130512,Oshiro,Hayato,,,37084,Shinozu,1112,Tokyo,128,Japan,16,Asia,62,6,114,Bachelors,Hayato.Oshiro@oraclemail.com,Yes,Male,2,112643,"F: 110,000 - 129,999",0,Business,1,M,0,2,0,Dog,0,Own,8,24,24,9,27,JP,guest654
1130879,Oshiro,Roger,,,89305,Iwada,1112,Tokyo,128,Japan,16,Asia,29,37,98,Doctorate,Roger.Oshiro@oraclemail.com,Yes,Male,1,72825,"D: 70,000 - 89,999",2,Business,2,S,214000,1,1,Dog,0,Own,4,10,3,6,3,JP,guest59
1130936,Oshiro,Miku,,,24276,Takahama,1112,Tokyo,128,Japan,16,Asia,17,-1,0,LessThanHS,Miku.Oshiro@oraclemail.com,,Female,9,24241,"A: Below 30,000",0,Professional,0,S,0,1,0,Other,0,,1,4,,3,17,JP,guest1254
1130952,Saito,Shou,,,98683,Wada,1112,Tokyo,128,Japan,16,Asia,67,2,5,Associates,Shou.Saito@oraclemail.com,No,Male,1,44182,"B: 30,000 - 49,999",0,Sales,0,S,0,1,0,Unknown,0,Rent,9,46,1,10,13,JP,guest1640
1131336,Maruyama,Ayaka,,,75717,Obata,1112,Tokyo,128,Japan,16,Asia,29,8,171,Bachelors,Ayaka.Maruyama@oraclemail.com,Yes,Female,3,81747,"D: 70,000 - 89,999",1,Business,0,M,0,2,0,Other,0,Rent,3,3,2,2,1,JP,guest4167
1131482,Suzuki,Tiaga,,,110260,Futto,1112,Tokyo,128,Japan,16,Asia,39,34,471,LessThanHS,Tiaga.Suzuki@oraclemail.com,Yes,Male,1,48094,"B: 30,000 - 49,999",0,Business,0,S,202000,1,1,Unknown,0,Own,4,17,9,1,4,JP,guest401
1131782,Kai,Honoka,,,37097,Ushiku,1112,Tokyo,128,Japan,16,Asia,56,19,481,High School,Honoka.Kai@oraclemail.com,Yes,Female,2,1116,"A: Below 30,000",1,Labor,0,M,1524,2,1,Cat,0,Own,8,34,14,9,22,JP,guest919
1131870,Nakajima,Kira,,,88114,Urayasu,1112,Tokyo,128,Japan,16,Asia,55,10,472,Masters,Kira.Nakajima@oraclemail.com,Yes,Male,2,50724,"C: 50,000 - 69,999",0,Skilled,0,S,0,0,0,Unknown,0,Rent,9,16,16,12,5,JP,guest2477
1131976,Sakamoto,Shouta,,,68932,Iwai,1112,Tokyo,128,Japan,16,Asia,45,17,296,Associates,Shouta.Sakamoto@oraclemail.com,Yes,Male,4,39504,"B: 30,000 - 49,999",0,Business,0,M,0,1,0,Unknown,0,Rent,6,23,15,7,17,JP,guest3209
1132056,Abe,Mitsuki,,,37071,Kuzuu,1112,Tokyo,128,Japan,16,Asia,79,-1,38,Doctorate,Mitsuki.Abe@oraclemail.com,,Female,2,97896,"E: 90,000 - 109,999",0,Labor,0,M,0,2,0,Other,0,Own,10,16,,12,2,JP,guest2349
1132608,Floray,Ravindra,,,35619,Jagueyes,1110,Distrito Federal,101,Mexico,11,North America,68,2,85,Associates,Ravindra.Floray@oraclemail.com,No,Male,1,41771,"B: 30,000 - 49,999",0,Business,0,S,170000,1,1,Unknown,0,Own,9,42,3,2,3,MX,guest1274
1132913,Kinjo,Alejandro,,,66105,Sano,1112,Tokyo,128,Japan,16,Asia,22,19,410,Associates,Alejandro.Kinjo@oraclemail.com,Yes,Male,1,14168,"A: Below 30,000",2,Scientific,2,S,0,1,0,Unknown,0,Rent,4,1,1,3,3,JP,guest94
1133157,Salvarani,Mei-Shio,BODROGKERESZTÚRI ÚT,3910,24331,TOKAJ,1162,,147,Hungary,14,Europe,55,16,304,High School,Mei-Shio.Salvarani@oraclemail.com,Yes,Female,2,31603,"B: 30,000 - 49,999",1,Business,0,M,6207,2,1,Cat,0,Own,8,24,24,10,3,HU,guest678
1160076,Olinger,Elisa,82 ST ALDATES,OX1 1,37324,OXFORD,1113,,129,United Kingdom,14,Europe,44,5,68,Associates,Elisa.Olinger@oraclemail.com,Yes,Female,3,2167,"A: Below 30,000",2,Professional,2,S,0,1,0,Cat,0,Rent,7,20,12,3,17,GB,guest3191
1160126,Unknown,Aramui,WILLIAM STREET,BT48 9,100035,LONDONDERRY,1113,,129,United Kingdom,14,Europe,48,0,386,Doctorate,Aramui.Unknown@oraclemail.com,,Female,7,79653,"D: 70,000 - 89,999",0,Business,0,M,460000,3,2,Unknown,0,Own,7,4,,4,9,GB,guest1458
1160756,Loquinaire,Bandhumati,ESPLANADE,PR8 2,37382,SOUTHPORT,1113,,129,United Kingdom,14,Europe,73,-1,6,LessThanHS,Bandhumati.Loquinaire@oraclemail.com,,Female,1,5769,"A: Below 30,000",0,Business,0,S,0,1,0,Unknown,0,Rent,10,22,,19,9,GB,guest4532
1160799,Kohlruss,Heinz,35 MAIN STREET,KA5 6,55877,SORN,1113,,129,United Kingdom,14,Europe,42,8,67,Masters,Heinz.Kohlruss@oraclemail.com,Yes,Male,3,113903,"F: 110,000 - 129,999",0,Business,0,M,250000,2,2,Dog,0,Own,6,13,13,10,5,GB,guest1635
1160859,Falla,Chantae,52 KING STREET,WA16 0,37353,KNUTSFORD,1113,,129,United Kingdom,14,Europe,47,8,320,Doctorate,Chantae.Falla@oraclemail.com,Yes,Female,4,109389,"E: 90,000 - 109,999",0,Professional,0,M,0,3,0,Unknown,0,Rent,7,4,3,1,3,GB,guest2569
1160996,Calero,Sumitra,4 VICTORIA ROAD,CA11 8,50639,PATEGILL,1113,,129,United Kingdom,14,Europe,22,11,538,LessThanHS,Sumitra.Calero@oraclemail.com,No,Female,3,19446,"A: Below 30,000",0,Scientific,0,M,0,1,0,Unknown,0,Rent,3,1,1,1,1,GB,guest4052
1171447,Kikuchi,Hiroto,,,78964,Ogawa-shinden,1112,Tokyo,128,Japan,16,Asia,25,21,435,Masters,Hiroto.Kikuchi@oraclemail.com,Yes,Male,1,72271,"D: 70,000 - 89,999",1,Business,1,S,0,1,0,Unknown,0,Rent,4,3,2,5,2,JP,guest273
1171668,Fukazawa,Shou,,,24268,Fujishiro,1112,Tokyo,128,Japan,16,Asia,65,19,310,High School,Shou.Fukazawa@oraclemail.com,Yes,Male,2,8224,"A: Below 30,000",1,Skilled,0,M,0,2,0,Cat,0,Rent,8,32,22,4,5,JP,guest691
1171696,Takahasi,Aoi,,,11513,Tamatsukuri,1112,Tokyo,128,Japan,16,Asia,62,12,213,LessThanHS,Aoi.Takahasi@oraclemail.com,Yes,Female,2,19606,"A: Below 30,000",1,Sales,0,M,31132,2,1,Dog,0,Own,8,11,11,2,2,JP,guest505
1172862,Narita,Yuuto,,,79573,Kami-igusa,1112,Tokyo,128,Japan,16,Asia,68,6,276,Bachelors,Yuuto.Narita@oraclemail.com,Yes,Male,2,106569,"E: 90,000 - 109,999",1,Business,0,M,5955,2,1,Dog,0,Own,8,14,4,3,1,JP,guest573
1168760,Groff,Patricia,349 FLEETWOOD ROAD,FY7 8,37287,FLEETWOOD,1113,,129,United Kingdom,14,Europe,66,0,39,LessThanHS,Patricia.Groff@oraclemail.com,No,Female,1,34715,"B: 30,000 - 49,999",0,Scientific,0,S,0,1,0,Unknown,0,Rent,9,7,4,1,9,GB,guest1790
1171835,Kimura,Taisei,,,65909,Nagasao,1112,Tokyo,128,Japan,16,Asia,41,39,30,Bachelors,Taisei.Kimura@oraclemail.com,Yes,Male,1,87634,"D: 70,000 - 89,999",0,Sales,0,S,0,1,0,Unknown,0,Rent,6,6,4,9,4,JP,guest1908
1171886,Kikuchi,Haruna,,,96787,Shibajigu,1112,Tokyo,128,Japan,16,Asia,26,4,1381,Associates,Haruna.Kikuchi@oraclemail.com,Yes,Female,2,65008,"C: 50,000 - 69,999",0,Sales,0,M,0,2,0,Unknown,0,Rent,2,4,3,5,5,JP,guest119
1024961,Shaffer,Hector,2950 Merced St Ste 101,94577-5636,35648,San Leandro,1134,California,102,United States,11,North America,24,19,893,LessThanHS,Hector.Shaffer@oraclemail.com,Yes,Male,1,52018,"C: 50,000 - 69,999",0,Professional,0,S,0,1,0,Unknown,0,Rent,4,2,1,1,1,US,guest161
1025491,Blair,Maribel,835 East 14th Street ,94577,35648,San Leandro,1134,California,102,United States,11,North America,78,2,30,Bachelors,Maribel.Blair@oraclemail.com,No,Female,1,25311,"A: Below 30,000",0,Business,0,S,0,1,0,Dog,0,Own,10,52,3,18,8,US,guest4413
1025637,Griffith,Ursula,316 S Service Rd,11747,10245,Melville,1079,New York,102,United States,11,North America,59,0,330,LessThanHS,Ursula.Griffith@oraclemail.com,No,Female,1,61657,"C: 50,000 - 69,999",0,Skilled,0,S,0,0,0,Unknown,0,Rent,9,40,13,8,3,US,guest1993
1026225,Jimenez,Graham,450 Hayes Ln,94952,10206,Petaluma,1134,California,102,United States,11,North America,38,15,606,Masters,Graham.Jimenez@oraclemail.com,Yes,Male,1,71396,"D: 70,000 - 89,999",1,Services,1,S,202000,1,1,Dog,0,Own,4,8,4,2,4,US,guest103
1026354,Howe,Oliver,80 James St Fl 2,08820-3938,10246,Edison,1079,New York,102,United States,11,North America,30,1,418,Masters,Oliver.Howe@oraclemail.com,No,Male,4,107334,"E: 90,000 - 109,999",1,Professional,1,M,0,1,0,Other,0,Rent,3,3,2,4,2,US,guest4060
1026448,Nieves,Jasper,1403b Addison St,94704-2315,56756,Berkeley,1134,California,102,United States,11,North America,56,1,388,Masters,Jasper.Nieves@oraclemail.com,Yes,Male,2,106642,"E: 90,000 - 109,999",1,Professional,0,M,8222,2,1,Cat,0,Own,8,36,26,8,5,US,guest764
1026504,Barry,Archie,1375 Sutter St Ste 322,94103,111457,San Francisco,1134,California,102,United States,11,North America,23,2,507,Doctorate,Archie.Barry@oraclemail.com,Yes,Male,1,75319,"D: 70,000 - 89,999",2,Professional,2,S,214000,1,1,Dog,0,Own,4,3,3,6,3,US,guest106
1026606,Morton,Curt,430 Willow St ,94501-6130,92572,Alameda,1134,California,102,United States,11,North America,65,0,150,Bachelors,Curt.Morton@oraclemail.com,No,Male,1,98095,"E: 90,000 - 109,999",0,Business,0,S,0,1,0,Unknown,0,Rent,9,37,23,5,3,US,guest1237
1027495,Duncan,Marcel,1279 Sunnyvale-Saratoga Rd,94087,100231,Sunnyvale,1134,California,102,United States,11,North America,52,29,1,High School,Marcel.Duncan@oraclemail.com,Yes,Male,1,10975,"A: Below 30,000",1,Services,2,S,0,1,0,Unknown,0,Rent,6,30,5,9,19,US,guest2893
1027523,Barrett,Nelda,500 Oracle Parkway,94065,77551,Redwood Shores,1134,California,102,United States,11,North America,21,4,500,Associates,Nelda.Barrett@oraclemail.com,No,Female,8,33675,"B: 30,000 - 49,999",0,Business,0,S,0,0,0,Cat,0,,1,4,1,2,21,US,guest2068
1028428,Mcclain,Rene,Po Box 578,94525,62015,Crockett,1134,California,102,United States,11,North America,18,4,0,LessThanHS,Rene.Mcclain@oraclemail.com,No,Female,3,33146,"B: 30,000 - 49,999",0,Scientific,0,S,0,0,0,Cat,0,,1,4,1,2,18,US,guest3319
1027554,Lindsey,Rocky,20 Davis Drive,94022,99855,Belmont,1134,California,102,United States,11,North America,30,22,306,Masters,Rocky.Lindsey@oraclemail.com,Yes,Male,1,110008,"F: 110,000 - 129,999",1,Skilled,1,S,226000,1,1,Dog,0,Own,4,2,2,2,2,US,guest282
1027785,Russell,Tristan,2330 Circadian Way,95407,74518,Santa Rosa,1134,California,102,United States,11,North America,30,22,389,LessThanHS,Tristan.Russell@oraclemail.com,Yes,Male,1,21973,"A: Below 30,000",0,Business,0,S,0,1,0,Unknown,0,Rent,4,7,3,1,3,US,guest200
1027831,Acosta,Hiram,5000 Macarthur Blvd,94621,50302,Oakland,1134,California,102,United States,11,North America,61,7,355,High School,Hiram.Acosta@oraclemail.com,Yes,Male,2,3015,"A: Below 30,000",0,Sales,0,S,0,1,0,Unknown,0,Rent,9,39,24,6,6,US,guest1035
1027873,Ware,Faith,575 Administration Dr Suite 117a,95403-3634,74518,Santa Rosa,1134,California,102,United States,11,North America,18,0,0,High School,Faith.Ware@oraclemail.com,Yes,Female,5,33679,"B: 30,000 - 49,999",0,Business,0,S,0,1,0,Dog,0,,1,2,0,1,18,US,guest4090
1028189,Doyle,Elias,2700 Systron Dr,94518,35645,Concord,1134,California,102,United States,11,North America,71,-1,170,Doctorate,Elias.Doyle@oraclemail.com,,Male,1,44524,"B: 30,000 - 49,999",0,Business,0,S,0,1,0,Other,0,Own,10,22,,20,10,US,guest3188
1030294,Narayan,Artak,,,55830,Bras Cubas,1135,Sao Paulo,112,Brazil,13,South America,72,-1,16,High School,Artak.Narayan@oraclemail.com,,Male,1,55469,"C: 50,000 - 69,999",0,Professional,0,S,0,1,0,Other,0,Own,10,11,,12,2,BR,guest3222
1028339,Duran,Jamaal,585 Schenectady Ave,11203,106139,Brooklyn,1079,New York,102,United States,11,North America,22,1,79,High School,Jamaal.Duran@oraclemail.com,No,Male,4,26695,"A: Below 30,000",0,Skilled,4,M,0,2,0,Unknown,0,Rent,3,3,2,5,2,US,guest4491
1028429,Moon,Adela,635 Alhambra Street,94525,62015,Crockett,1134,California,102,United States,11,North America,49,0,332,Doctorate,Adela.Moon@oraclemail.com,,Female,7,64387,"C: 50,000 - 69,999",2,Skilled,1,M,250000,3,2,Unknown,0,Own,7,29,,6,20,US,guest4103
1028679,Hodge,Carl,2921 Queens Plz N ,11101-4009,71571,Long Island City,1079,New York,102,United States,11,North America,65,11,152,Doctorate,Carl.Hodge@oraclemail.com,Yes,Male,3,46247,"B: 30,000 - 49,999",0,Professional,0,S,120000,1,1,Unknown,0,Own,9,13,13,10,8,US,guest2057
1028829,Medina,Chris,112 Franklin Ave,11579,71505,Sea Cliff,1079,New York,102,United States,11,North America,57,4,367,Masters,Chris.Medina@oraclemail.com,No,Female,2,76277,"D: 70,000 - 89,999",0,Professional,0,S,0,1,0,Unknown,0,Rent,9,36,11,6,3,US,guest1115
1028871,Pope,Claudio,19600 Cull Canyon Rd ,94552-3715,35649,Castro Valley,1134,California,102,United States,11,North America,55,0,42,Bachelors,Claudio.Pope@oraclemail.com,Yes,Male,1,56017,"C: 50,000 - 69,999",0,Business,0,S,0,1,0,Unknown,0,Rent,9,16,16,10,4,US,guest1229
